311,1455108359133; 0
312,0743034055728; 0,05776031434184681
313,93188854489165; 0,13477406679764248
314,8606811145511; 0,20903732809430253
315,7894736842105; 0,3245579567779959
317,6470588235294; 0,4373280943025539
319,04024767801855; 0,47858546168958727
324,1486068111455; 0,5418467583497053
327,8637770897833; 0,599607072691552
335,2941176470588; 0,6876227897838899
340,8668730650155; 0,73713163064833
348,297213622291; 0,8003929273084479
351,0835913312693; 0,8251473477406679
361,3003095975232; 0,8746561886051081
372,44582043343655; 0,9159135559921414
378,9473684210526; 0,929666011787819
386,37770897832814; 0,9406679764243614
404,953560371517; 0,948919449901768
423,52941176470586; 0,9599214145383104
438,39009287925694; 0,9654223968565814
463,46749226006193; 0,9709233791748526
485,7585139318885; 0,9736738703339881
509,90712074303406; 0,9791748526522593
528,4829721362229; 0,9819253438113947
567,4922600619195; 0,9846758349705304
604,6439628482972; 0,987426326129666
632,5077399380805; 0,9929273084479371
666,8730650154798; 0,9929273084479371
709,5975232198142; 0,9956777996070726
743,0340557275541; 0,9956777996070726
787,6160990712074; 1,0011787819253437
852,6315789473683; 1,0039292730844793
897,2136222910216; 1,0039292730844793
901,2136222910216; 1,0039292730844793
